,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
1200,0.003644108772277832,0.5,[0.212601   0.29855993 0.5510531  0.45491248],[7 4 9 5]
1201,0.003656148910522461,0.5,[0.22898307 0.8720693  0.4744205  0.5203425 ],[7 7 5 7]
1202,0.0036548972129821777,0.5,[0.7154514  0.92573184 0.6011327  0.480677  ],[9 0 6 1]
1203,0.0036644339561462402,0.5,[0.6616827  0.2981747  0.28327483 0.31064183],[1 1 3 3]
1204,0.003610968589782715,0.75,[0.35990167 0.24659699 0.5457411  0.48817858],[3 4 0 2]
1205,0.0036367177963256836,0.25,[0.6205706  0.9716573  0.25413    0.31974155],[3 6 9 6]
1206,0.0037364959716796875,0.75,[0.71572685 0.7492573  0.58341354 0.44217482],[0 1 6 1]
1207,0.003743469715118408,0.75,[0.48599917 0.36107132 0.30887792 0.6419847 ],[8 8 6 8]
1208,0.003926396369934082,0.25,[0.4509568  0.3083631  0.29303163 0.27151033],[9 3 4 4]
1209,0.0038178563117980957,0.75,[0.6596124  0.2418234  0.47024077 0.316269  ],[1 2 1 4]
1210,0.003912091255187988,0.25,[0.89237547 0.58579886 0.74997234 0.5354246 ],[6 5 3 8]
1211,0.0038290023803710938,0.5,[0.8409163  0.42167243 0.71324724 0.5139654 ],[2 6 1 5]
1212,0.0039001107215881348,0.25,[0.63178337 0.85629445 0.48733887 0.2682855 ],[3 9 2 0]
1213,0.0038270950317382812,0.5,[0.4532737  0.30143854 0.57763886 0.71719104],[7 3 5 4]
1214,0.003840625286102295,1.0,[0.94735587 0.7832341  0.56671613 0.70588475],[1 1 3 5]
1215,0.0038437247276306152,0.5,[0.51649624 0.27993613 0.48920035 0.43302935],[4 8 1 1]
1216,0.003826439380645752,1.0,[0.8701971  0.63756716 0.46475905 0.8310624 ],[2 0 4 9]
1217,0.003892064094543457,0.0,[0.536246   0.3297921  0.47081956 0.45255488],[9 1 1 3]
1218,0.003780186176300049,0.0,[0.21330462 0.64897835 0.5594239  0.19927831],[6 0 3 4]
1219,0.0037020444869995117,0.25,[0.48331743 0.3500302  0.5481056  0.9778827 ],[2 0 4 0]
1220,0.0037674307823181152,0.25,[0.8818094  0.6514529  0.5296268  0.21763684],[2 4 4 0]
1221,0.0036545991897583008,0.5,[0.23397478 0.97205126 0.2916251  0.85164034],[8 9 3 9]
1222,0.0036411285400390625,0.5,[0.36947176 0.5107418  0.35448715 0.29325527],[9 7 3 0]
1223,0.0037958621978759766,0.25,[0.65259683 0.34073833 0.89671814 0.2769755 ],[9 9 6 1]
1224,0.003648042678833008,0.5,[0.31082982 0.38850087 0.75592107 0.59491706],[9 7 0 6]
1225,0.0036101341247558594,1.0,[0.55912536 0.5322814  0.8878822  0.4422036 ],[4 9 4 4]
1226,0.0036447644233703613,0.75,[0.35815337 0.28283978 0.7054979  0.7169656 ],[5 3 5 7]
1227,0.003625631332397461,0.25,[0.33962637 0.40754032 0.6911011  0.7743598 ],[1 5 3 7]
1228,0.003731250762939453,0.25,[0.49120584 0.3979511  0.6525512  0.17755407],[4 5 1 8]
1229,0.0036274194717407227,0.75,[0.7341746  0.83014846 0.3389666  0.48714066],[5 0 3 7]
1230,0.003640294075012207,0.5,[0.67789835 0.653089   0.86375767 0.38735688],[0 4 6 0]
1231,0.0036350488662719727,0.75,[0.8060098  0.78078914 0.24414393 0.20513447],[7 0 5 6]
1232,0.0036121010780334473,0.75,[0.6764552  0.59003115 0.2799886  0.30242467],[7 0 3 3]
1233,0.003634810447692871,0.5,[0.5040247  0.29919878 0.86347735 0.73600787],[0 4 0 5]
1234,0.003648042678833008,0.75,[0.32629314 0.52893364 0.9460202  0.44625336],[8 3 6 0]
1235,0.0036330819129943848,0.0,[0.91185766 0.3657938  0.22290827 0.35155433],[3 2 6 3]
1236,0.003646671772003174,0.25,[0.79982    0.8938039  0.32420677 0.5021031 ],[8 9 9 2]
1237,0.0036478042602539062,0.5,[0.763363   0.8027918  0.39582494 0.5724306 ],[2 0 1 7]
1238,0.003638625144958496,0.0,[0.6281564  0.8149388  0.37382776 0.35814297],[5 0 7 7]
1239,0.003629922866821289,0.5,[0.5636715  0.65810984 0.8488534  0.9985978 ],[2 5 1 2]
1240,0.0036481618881225586,0.25,[0.62906045 0.9996542  0.6556607  0.41479766],[9 0 0 9]
1241,0.003632485866546631,0.0,[0.5671408  0.31003973 0.9934063  0.7182863 ],[8 0 2 5]
1242,0.0036631226539611816,0.25,[0.28782025 0.3867185  0.39034864 0.92552197],[7 9 9 4]
1243,0.003683030605316162,0.25,[0.34930152 0.23502636 0.34335306 0.75711083],[5 5 2 8]
1244,0.0038110017776489258,0.5,[0.5601547  0.9950158  0.5238941  0.53513986],[4 0 1 5]
1245,0.0038484930992126465,0.5,[0.23624606 0.34842455 0.54778683 0.31192502],[4 0 5 6]
1246,0.003719806671142578,0.0,[0.31867602 0.35102373 0.40857247 0.8081917 ],[5 6 5 6]
1247,0.003808140754699707,0.75,[0.5553867  0.48314282 0.17200711 0.83812946],[0 8 4 5]
1248,0.0037780404090881348,0.5,[0.5836351  0.18320249 0.6456419  0.34749338],[4 6 5 4]
1249,0.0038048624992370605,0.5,[0.26218817 0.423336   0.30421856 0.78146356],[5 1 4 2]
1250,0.0036711692810058594,0.5,[0.8526294  0.4399808  0.51743287 0.5917463 ],[9 3 1 7]
1251,0.0036847591400146484,0.25,[0.8138369  0.30790687 0.40767696 0.6160572 ],[4 3 2 8]
1252,0.003660917282104492,0.75,[0.49802408 0.46459755 0.46708706 0.3296401 ],[6 0 0 5]
1253,0.0036262869834899902,0.5,[0.68117106 0.6052669  0.7026175  0.53296345],[3 9 6 8]
1254,0.003646552562713623,0.5,[0.23048706 0.31414646 0.50495785 0.73675764],[2 3 3 1]
1255,0.003658473491668701,0.5,[0.19946964 0.36613864 0.37568006 0.37715992],[2 7 1 3]
1256,0.0036827921867370605,0.0,[0.36754555 0.35014868 0.3854246  0.38831478],[0 7 0 9]
1257,0.0036464929580688477,0.25,[0.35225227 0.5382411  0.5060755  0.95746744],[1 4 9 9]
1258,0.003634214401245117,0.25,[0.45784652 0.68632597 0.32349795 0.942122  ],[3 8 7 9]
1259,0.00363922119140625,0.25,[0.22482324 0.375556   0.6074731  0.56462896],[2 6 9 5]
1260,0.003804504871368408,0.25,[0.4849352  0.3576574  0.7252537  0.83880866],[4 4 8 9]
1261,0.0036371350288391113,0.25,[0.86688656 0.43388328 0.7890912  0.4036677 ],[3 1 0 2]
1262,0.0036411285400390625,0.5,[0.48478666 0.72741723 0.5341526  0.32490218],[2 5 6 7]
1263,0.003639817237854004,0.5,[0.3797155  0.9414751  0.30796227 0.4211978 ],[4 9 2 6]
1264,0.0037938356399536133,0.75,[0.8147462 0.8775056 0.2459702 0.5663716],[9 8 4 5]
1265,0.0036376118659973145,0.25,[0.43821657 0.6659219  0.4426922  0.9154142 ],[2 9 5 4]
1266,0.00363999605178833,0.5,[0.90606165 0.6594196  0.5887522  0.9218982 ],[5 6 0 8]
1267,0.003704547882080078,0.25,[0.84273183 0.7640214  0.3074035  0.32021466],[6 9 3 4]
1268,0.0038039088249206543,0.5,[0.2920251  0.46397722 0.63997376 0.23850589],[8 6 4 6]
1269,0.003811061382293701,0.5,[0.4211432  0.81690633 0.22931698 0.3585374 ],[9 1 6 9]
1270,0.0036600828170776367,1.0,[0.38666826 0.33924863 0.5350299  0.4388538 ],[1 5 8 1]
1271,0.003639519214630127,0.5,[0.24641913 0.74279314 0.2909758  0.28582796],[1 5 9 0]
1272,0.003645479679107666,0.5,[0.40704232 0.26620248 0.6593933  0.5471806 ],[3 6 6 8]
1273,0.0036475062370300293,0.75,[0.52399254 0.5027674  0.30140623 0.37311542],[0 3 4 3]
1274,0.003625929355621338,1.0,[0.5272023  0.43117973 0.41185057 0.808956  ],[4 5 2 5]
1275,0.003650844097137451,0.0,[0.550616   0.32571346 0.24614795 0.4999329 ],[5 2 7 3]
1276,0.0037941932678222656,0.75,[0.56475824 0.34889126 0.49140128 0.3032483 ],[6 3 4 4]
1277,0.003672182559967041,0.5,[0.42155674 0.9656176  0.42267343 0.47339278],[1 6 5 0]
1278,0.003647327423095703,0.25,[0.3780058  0.56666136 0.66890955 0.485475  ],[4 2 1 7]
1279,0.0036750435829162598,0.5,[0.6406432  0.4697089  0.44871518 0.3124786 ],[2 7 0 7]
1280,0.003647148609161377,0.75,[0.47051528 0.5475994  0.26819563 0.35907596],[1 3 7 2]
1281,0.003627777099609375,0.5,[0.51029944 0.84000564 0.30420655 0.6062444 ],[7 1 2 3]
1282,0.0036394596099853516,0.5,[0.9785839  0.34861052 0.21924609 0.24089454],[5 5 3 6]
1283,0.0036438703536987305,0.0,[0.39631736 0.5233609  0.30596736 0.5408752 ],[0 6 7 2]
1284,0.0036423802375793457,0.25,[0.7286884  0.8716585  0.69444925 0.73353016],[0 6 4 9]
1285,0.003647327423095703,0.25,[0.65992194 0.75879353 0.57700086 0.2905679 ],[3 4 5 5]
1286,0.0036405324935913086,0.25,[0.58151066 0.412817   0.32611263 0.23038581],[0 2 3 8]
1287,0.0037481188774108887,0.75,[0.5492588  0.78181607 0.4715619  0.25475934],[7 9 6 7]
1288,0.003825664520263672,0.5,[0.28430665 0.5573586  0.38678876 0.54131514],[2 5 2 3]
1289,0.003641486167907715,0.5,[0.28618333 0.55094457 0.32885113 0.31004998],[2 4 0 3]
1290,0.0036247968673706055,0.75,[0.8508579  0.22428167 0.48155382 0.6582633 ],[2 5 7 8]
1291,0.00363999605178833,0.5,[0.66615295 0.72745395 0.48718554 0.46831927],[9 8 4 7]
1292,0.003637969493865967,0.75,[0.77072895 0.42222378 0.64882016 0.65008134],[7 1 4 7]
1293,0.003638625144958496,0.75,[0.91947764 0.65520877 0.26398847 0.5994448 ],[6 6 7 1]
1294,0.003650188446044922,0.75,[0.5748156  0.4095075  0.29683903 0.2948553 ],[7 1 7 3]
1295,0.003621995449066162,0.25,[0.73497844 0.40460804 0.38448703 0.6124885 ],[7 0 1 8]
1296,0.003647029399871826,0.5,[0.2332015  0.5835536  0.298675   0.36103928],[1 3 2 2]
1297,0.0036368966102600098,0.75,[0.5288622  0.9195187  0.5496681  0.39533076],[5 7 6 1]
1298,0.0036439895629882812,0.25,[0.7596355  0.32899824 0.26678804 0.5540984 ],[9 6 9 6]
1299,0.0036408305168151855,0.75,[0.95708567 0.8788286  0.39507326 0.25271976],[0 9 7 8]
1300,0.0036562085151672363,0.5,[0.81026816 0.51295924 0.34659442 0.34498805],[9 7 2 3]
1301,0.0038304924964904785,0.0,[0.4460571  0.81493676 0.30881956 0.7898418 ],[5 7 2 8]
1302,0.0036258697509765625,0.5,[0.44369492 0.2662833  0.6443951  0.90201783],[5 4 9 7]
1303,0.0038205981254577637,0.0,[0.74757814 0.33497694 0.54748416 0.37093574],[2 6 4 7]
1304,0.0037919282913208008,0.25,[0.2915676  0.20447966 0.40967372 0.36628538],[7 8 1 0]
1305,0.00363767147064209,0.25,[0.22041403 0.24678668 0.52106833 0.5065534 ],[4 6 2 8]
1306,0.0036446452140808105,0.5,[0.78052384 0.47982827 0.28060982 0.9006571 ],[6 5 3 5]
1307,0.003639698028564453,0.5,[0.4925046  0.2838412  0.2646797  0.40051675],[7 7 3 9]
1308,0.003630697727203369,0.5,[0.9981639  0.5034273  0.4249722  0.66153544],[8 8 5 0]
1309,0.003622770309448242,0.25,[0.3467786  0.40204132 0.29096043 0.24746497],[0 0 6 2]
1310,0.003644227981567383,0.5,[0.75402206 0.80848294 0.33484071 0.6307525 ],[5 0 5 7]
1311,0.0036401748657226562,1.0,[0.3594454  0.69214416 0.52408564 0.45014632],[9 7 1 7]
1312,0.003650367259979248,0.5,[0.6597221  0.41170824 0.45350555 0.9011985 ],[1 1 8 9]
1313,0.003632962703704834,0.25,[0.21206252 0.29121745 0.93398255 0.38914832],[3 2 7 2]
1314,0.003654956817626953,0.75,[0.5678001  0.55602103 0.33074272 0.46827945],[1 1 5 3]
1315,0.0036457180976867676,0.5,[0.26303503 0.9594779  0.67761767 0.25351828],[0 0 0 6]
1316,0.003663480281829834,0.0,[0.46883374 0.25944456 0.22259185 0.52006286],[5 4 2 3]
1317,0.003647148609161377,0.0,[0.4934023  0.35450742 0.52885777 0.45749754],[8 8 9 6]
1318,0.0036701560020446777,0.25,[0.44514263 0.47687864 0.28387842 0.6019378 ],[0 4 4 6]
1319,0.0037172436714172363,0.25,[0.3956709  0.78021467 0.8629685  0.5695934 ],[4 2 0 2]
1320,0.0037322640419006348,0.5,[0.36704406 0.91445327 0.29847    0.40909415],[0 2 1 1]
1321,0.0036467313766479492,0.25,[0.52613646 0.18069115 0.3453107  0.25754917],[1 0 1 3]
1322,0.003639698028564453,0.5,[0.37593558 0.6757572  0.9891282  0.4667763 ],[3 7 0 3]
1323,0.0036056041717529297,0.75,[0.4365943 0.8877835 0.6085182 0.8672278],[9 5 0 5]
1324,0.003650844097137451,0.5,[0.78959286 0.27527732 0.47176468 0.2340567 ],[9 7 9 4]
1325,0.003653883934020996,0.75,[0.43783173 0.6894852  0.600107   0.2846348 ],[4 7 1 5]
1326,0.0036756396293640137,1.0,[0.9705166  0.84964395 0.88949126 0.49815166],[6 1 6 7]
1327,0.0036330819129943848,0.75,[0.49513695 0.44299048 0.47999492 0.38315225],[0 9 6 6]
1328,0.0036422014236450195,0.25,[0.9540964  0.19932202 0.8843033  0.94314873],[8 9 5 8]
1329,0.0036801695823669434,0.5,[0.75552857 0.421984   0.9946543  0.28300852],[5 3 0 4]
1330,0.0036682486534118652,0.5,[0.24882543 0.70513076 0.5257565  0.2948774 ],[1 7 4 4]
1331,0.0037370920181274414,0.75,[0.23254596 0.31540692 0.41484794 0.84563136],[8 0 6 6]
1332,0.003647744655609131,0.5,[0.93064636 0.572795   0.5164909  0.27528957],[1 0 1 3]
1333,0.0036271214485168457,0.5,[0.72940403 0.38330135 0.961215   0.26173055],[6 6 9 2]
1334,0.003618001937866211,0.5,[0.64918673 0.950101   0.6402358  0.47595555],[9 1 7 4]
1335,0.0036330819129943848,0.5,[0.9867403  0.2396273  0.3807188  0.30350718],[5 3 8 4]
1336,0.00363081693649292,0.25,[0.48103374 0.44286552 0.450512   0.41012356],[4 5 8 2]
1337,0.0038012266159057617,0.5,[0.68586916 0.32162872 0.55184746 0.28360173],[7 1 0 9]
1338,0.003645002841949463,0.75,[0.93081105 0.96887076 0.49965847 0.6715071 ],[8 1 8 1]
1339,0.003624558448791504,0.5,[0.6376079  0.74081886 0.40457743 0.4952564 ],[9 1 7 6]
1340,0.003641664981842041,0.25,[0.3170284  0.5071236  0.41490367 0.507026  ],[4 4 2 1]
1341,0.0036420226097106934,0.0,[0.4282756 0.2747889 0.6661915 0.7228946],[1 3 8 3]
1342,0.0036544203758239746,0.5,[0.60197705 0.7749333  0.29789868 0.5274158 ],[9 0 0 1]
1343,0.0036513805389404297,0.5,[0.32058814 0.21725532 0.3512224  0.6315934 ],[3 4 1 5]
1344,0.003622114658355713,0.5,[0.35221523 0.5424353  0.65542185 0.26291898],[2 0 0 7]
1345,0.0036383867263793945,0.5,[0.9614789  0.32442826 0.2892365  0.52582836],[6 3 8 9]
1346,0.003632843494415283,0.5,[0.24886633 0.33103734 0.25049055 0.4201171 ],[6 8 6 0]
1347,0.003626406192779541,0.5,[0.48522508 0.6378301  0.36076322 0.28505382],[4 4 8 3]
1348,0.003649592399597168,0.5,[0.5155855  0.5997489  0.6190056  0.53431106],[0 9 3 5]
1349,0.003640294075012207,0.25,[0.27292693 0.40061265 0.4026336  0.31106544],[0 1 4 5]
1350,0.0037981271743774414,0.75,[0.2768151  0.47435796 0.68761694 0.996314  ],[2 5 9 2]
1351,0.0036157965660095215,0.5,[0.80416197 0.34811237 0.18226005 0.4055454 ],[5 4 3 3]
1352,0.003644883632659912,0.75,[0.23543756 0.9003106  0.9204081  0.6323564 ],[7 9 9 8]
1353,0.003636479377746582,0.75,[0.97027045 0.5883945  0.59559184 0.9390471 ],[0 7 3 9]
1354,0.00365602970123291,0.5,[0.7164347  0.76960105 0.5766824  0.5934983 ],[4 1 3 1]
1355,0.0036407113075256348,0.25,[0.4470632  0.30487132 0.32538536 0.8736024 ],[2 7 2 6]
1356,0.0036489367485046387,0.5,[0.42577428 0.41871002 0.41055423 0.68111527],[1 1 2 2]
1357,0.003639698028564453,0.5,[0.867185   0.46569532 0.40373138 0.9771922 ],[8 6 9 9]
1358,0.003619968891143799,0.75,[0.3065553  0.23491232 0.25253347 0.32774848],[7 2 5 1]
1359,0.0036310553550720215,0.25,[0.21881753 0.52310044 0.71977776 0.36070892],[5 7 9 8]
1360,0.003652215003967285,0.5,[0.7177292  0.27917266 0.2725501  0.6823907 ],[0 2 5 1]
1361,0.0036267638206481934,0.25,[0.50202686 0.34786353 0.34336042 0.8412061 ],[0 7 8 2]
1362,0.003649294376373291,0.25,[0.530391   0.26213104 0.39519915 0.5489704 ],[1 8 7 0]
1363,0.003626525402069092,0.75,[0.77401406 0.50422466 0.5961382  0.9601142 ],[0 4 5 7]
1364,0.0036434531211853027,0.25,[0.3018505 0.6653158 0.6107177 0.6085315],[3 8 6 8]
1365,0.003608524799346924,0.5,[0.4734052  0.6696142  0.50412375 0.40884858],[9 9 8 9]
1366,0.003638029098510742,0.25,[0.52911353 0.92610335 0.26380193 0.70710003],[2 0 0 4]
1367,0.0036184191703796387,1.0,[0.71714985 0.9420169  0.48299775 0.94555706],[5 9 1 6]
1368,0.0037509799003601074,0.0,[0.18779224 0.7279897  0.8585111  0.55506384],[4 7 4 3]
1369,0.003700077533721924,0.25,[0.25077948 0.37928948 0.5396881  0.53356946],[5 5 3 1]
1370,0.0036467313766479492,0.0,[0.7483894  0.6450265  0.26089478 0.3411075 ],[9 2 4 0]
1371,0.003633558750152588,0.0,[0.5515875  0.9158132  0.33114055 0.5183533 ],[3 3 1 8]
1372,0.0036276578903198242,0.0,[0.73502207 0.33512038 0.46488622 0.74749213],[5 5 8 6]
1373,0.003639042377471924,0.25,[0.430168   0.21494098 0.84537464 0.5192472 ],[0 9 2 0]
1374,0.003641664981842041,0.5,[0.31050465 0.93956214 0.36208633 0.4625269 ],[2 0 5 0]
1375,0.003658473491668701,0.5,[0.23341063 0.26396447 0.4239511  0.6936009 ],[5 7 3 9]
1376,0.003647327423095703,0.5,[0.5139857  0.6231804  0.4178112  0.61152464],[0 6 8 7]
1377,0.0036438703536987305,0.75,[0.23268549 0.5490026  0.5072658  0.75848174],[5 3 1 0]
1378,0.0036513209342956543,0.0,[0.31452972 0.36127594 0.32101244 0.57907856],[4 4 9 4]
1379,0.003615856170654297,0.5,[0.2886942  0.68267673 0.6036672  0.8175976 ],[4 4 8 4]
1380,0.0036969780921936035,0.25,[0.4769486  0.31148782 0.5993674  0.52370095],[6 6 0 6]
1381,0.0037207603454589844,0.5,[0.39945874 0.41785887 0.4117168  0.6625017 ],[0 3 4 4]
1382,0.003641486167907715,0.25,[0.6809108  0.77360445 0.35824776 0.3127156 ],[6 1 4 1]
1383,0.0036373138427734375,0.25,[0.3991197  0.39370435 0.20633045 0.9670929 ],[2 3 1 0]
1384,0.0036611557006835938,0.5,[0.5952243  0.49738187 0.7716033  0.47835848],[7 7 8 6]
1385,0.003674626350402832,0.5,[0.66287583 0.425855   0.9782682  0.6005305 ],[4 5 8 2]
1386,0.0036473870277404785,1.0,[0.60461694 0.69903105 0.6612341  0.7107473 ],[1 3 0 8]
1387,0.0037786364555358887,0.5,[0.97907287 0.24586771 0.54814494 0.9839654 ],[6 6 5 6]
1388,0.003873288631439209,0.5,[0.8437514  0.5840184  0.43527502 0.91406256],[1 1 1 4]
1389,0.0037967562675476074,0.25,[0.45824718 0.5187431  0.40282878 0.54546446],[9 3 8 7]
1390,0.003764629364013672,0.75,[0.8999431 0.8848177 0.7205877 0.375856 ],[7 9 4 5]
1391,0.003770887851715088,0.5,[0.4568018  0.44286925 0.34740523 0.24495015],[1 4 3 2]
1392,0.0036563873291015625,0.5,[0.57692987 0.4898007  0.76059705 0.59840834],[2 9 1 0]
1393,0.0036925673484802246,0.25,[0.8720968  0.39037645 0.4007228  0.85339504],[7 1 3 9]
1394,0.0036489367485046387,0.25,[0.93943816 0.48435527 0.33846435 0.39569947],[5 6 0 4]
1395,0.003630697727203369,0.5,[0.7830076  0.32836005 0.5445693  0.48497966],[0 1 9 2]
1396,0.0037503838539123535,0.75,[0.7933707 0.7766872 0.6087459 0.6070373],[8 4 3 0]
1397,0.0036127567291259766,0.5,[0.30842435 0.75807536 0.75330657 0.5576322 ],[5 0 1 0]
1398,0.003736257553100586,0.5,[0.47520712 0.5374865  0.39483145 0.5791395 ],[8 3 7 8]
1399,0.003957808017730713,0.5,[0.29971004 0.895209   0.7801503  0.38793772],[4 6 5 0]
1400,0.003633260726928711,0.25,[0.46957627 0.46999273 0.48966923 0.44758454],[2 3 8 0]
1401,0.0036163330078125,0.25,[0.58404016 0.52236384 0.95534617 0.38777998],[6 0 8 8]
1402,0.003635585308074951,0.75,[0.8271798 0.9456618 0.8878447 0.7716219],[8 1 2 7]
1403,0.0036208629608154297,0.75,[0.7731756  0.19562043 0.21485107 0.31454906],[0 8 2 4]
1404,0.003659486770629883,0.75,[0.93647796 0.99046236 0.38238093 0.39328948],[8 5 8 5]
1405,0.0036933422088623047,0.25,[0.54919744 0.58477    0.38517147 0.42653984],[5 6 4 1]
1406,0.003632187843322754,0.25,[0.46607018 0.4095713  0.50167996 0.4568833 ],[4 3 1 1]
1407,0.0035886168479919434,1.0,[0.39106932 0.5552346  0.85105664 0.7220106 ],[3 7 7 9]
1408,0.0036164522171020508,0.5,[0.54172266 0.4673791  0.2525768  0.42915517],[3 5 2 3]
1409,0.0036163330078125,0.25,[0.5210164  0.582009   0.42969447 0.3911079 ],[7 6 4 5]
1410,0.0036316514015197754,0.25,[0.2308838  0.4136696  0.74069744 0.25472626],[9 1 1 4]
1411,0.0038049817085266113,0.25,[0.21086031 0.4031535  0.31923357 0.4191724 ],[1 1 6 3]
1412,0.0036317110061645508,0.5,[0.6105224  0.2956205  0.54986244 0.31887636],[1 6 3 1]
1413,0.0036119818687438965,0.5,[0.96984035 0.41702837 0.6977854  0.3188395 ],[2 6 2 7]
1414,0.0036044716835021973,1.0,[0.9341639  0.79519093 0.32180843 0.39668986],[2 0 7 9]
1415,0.0036133527755737305,0.25,[0.48415348 0.39328298 0.32571673 0.572654  ],[0 2 3 4]
1416,0.0036238431930541992,0.75,[0.56235784 0.7476411  0.83854204 0.40465623],[9 4 6 0]
1417,0.0036330223083496094,0.5,[0.41941446 0.275492   0.644307   0.3830807 ],[4 8 9 7]
1418,0.0036183595657348633,0.5,[0.5246353  0.946607   0.74152017 0.4561033 ],[3 1 1 3]
1419,0.003606081008911133,0.75,[0.4282916  0.42636052 0.9392655  0.44832182],[9 1 1 7]
1420,0.0036298632621765137,0.0,[0.3144509  0.23011476 0.48761627 0.5577979 ],[2 4 6 3]
1421,0.0035860538482666016,0.75,[0.6483026  0.16320191 0.49450028 0.69851667],[8 2 4 5]
1422,0.003628671169281006,0.25,[0.3439948  0.5666713  0.70120794 0.37657392],[3 9 3 8]
1423,0.0036212801933288574,0.5,[0.22879292 0.31061894 0.98914015 0.31909814],[4 7 0 8]
1424,0.0036547183990478516,0.75,[0.40037888 0.369587   0.41365924 0.93293375],[0 3 1 5]
1425,0.0036233067512512207,0.25,[0.89446706 0.69421905 0.5378325  0.45926392],[2 1 9 0]
1426,0.0036320090293884277,0.25,[0.42447618 0.80176145 0.5994582  0.3517169 ],[6 5 4 6]
1427,0.003718852996826172,0.5,[0.85719186 0.52443284 0.38819706 0.26933038],[5 6 7 3]
1428,0.003710806369781494,0.75,[0.39228666 0.94782346 0.9739579  0.7262319 ],[6 8 6 8]
1429,0.003766000270843506,0.75,[0.7105483 0.8272527 0.4521543 0.6176195],[9 6 3 6]
1430,0.003719508647918701,0.25,[0.4550725  0.4012487  0.32020012 0.79551154],[8 5 6 7]
1431,0.0036575794219970703,0.75,[0.85936105 0.3965405  0.3001315  0.98774844],[5 6 7 0]
1432,0.003627181053161621,0.5,[0.6392512  0.92847526 0.3370318  0.6059232 ],[5 0 3 2]
1433,0.003598451614379883,0.5,[0.27038318 0.23685539 0.5698433  0.3197676 ],[4 0 7 2]
1434,0.0036244988441467285,0.25,[0.35362694 0.44149235 0.5531502  0.60766697],[7 0 3 8]
1435,0.0036055445671081543,0.75,[0.9253041 0.5972979 0.7387245 0.4684931],[1 5 1 0]
1436,0.00363004207611084,0.0,[0.3270791  0.38284525 0.33633086 0.20806967],[6 1 2 3]
1437,0.0038071870803833008,0.25,[0.7522468  0.3548852  0.8219083  0.63461316],[7 7 4 4]
1438,0.003619670867919922,0.5,[0.9460123  0.9904931  0.46551162 0.25310645],[9 0 1 4]
1439,0.0036160945892333984,0.5,[0.2734034  0.32138953 0.18726906 0.7890594 ],[3 3 8 1]
1440,0.0036232471466064453,0.75,[0.38439494 0.3739772  0.17363948 0.7067721 ],[3 6 3 2]
1441,0.003606736660003662,0.25,[0.35081998 0.8732071  0.8628859  0.40143764],[8 3 1 6]
1442,0.003614962100982666,0.25,[0.260915   0.3443212  0.3517415  0.27390555],[2 2 7 0]
1443,0.0036221742630004883,0.25,[0.36946872 0.7613943  0.8568876  0.4162242 ],[4 3 9 8]
1444,0.0036246776580810547,0.5,[0.8112502  0.3455692  0.8469313  0.24550399],[9 3 1 2]
1445,0.0036232471466064453,0.25,[0.8315085  0.8206381  0.32573718 0.5060007 ],[5 0 7 3]
1446,0.0036160945892333984,0.75,[0.520947   0.39716405 0.40420356 0.4772656 ],[8 2 7 4]
1447,0.0036096572875976562,0.5,[0.7597172  0.68449867 0.5076064  0.35940605],[0 1 3 7]
1448,0.003630995750427246,0.0,[0.34347007 0.36966088 0.52489907 0.3730271 ],[7 9 8 7]
1449,0.0035994648933410645,0.5,[0.4650001  0.5692583  0.551373   0.80832565],[4 1 4 2]
1450,0.003629446029663086,0.25,[0.28027412 0.79067516 0.44779873 0.33792728],[2 9 2 6]
1451,0.003627300262451172,0.0,[0.4929949  0.47106442 0.5755611  0.38061813],[2 9 3 2]
1452,0.003629744052886963,0.25,[0.9723784 0.5380496 0.8156783 0.2634055],[7 9 6 1]
1453,0.00363236665725708,0.5,[0.67733    0.24604335 0.46957257 0.69372135],[4 7 9 4]
1454,0.003617584705352783,0.0,[0.55057406 0.6175779  0.28271818 0.7769907 ],[5 2 7 5]
1455,0.003611266613006592,0.25,[0.7622016  0.55346304 0.3106646  0.9372932 ],[7 4 8 6]
1456,0.0036104321479797363,0.25,[0.35625264 0.4699121  0.38975304 0.8393246 ],[1 5 8 8]
1457,0.0036180615425109863,0.5,[0.23509781 0.956571   0.46285892 0.3827346 ],[2 9 4 5]
1458,0.0036292672157287598,0.75,[0.5265495  0.9558897  0.37242943 0.8504153 ],[8 8 0 2]
1459,0.003627002239227295,0.5,[0.8123435  0.5155664  0.25437337 0.46736816],[6 9 5 4]
1460,0.003618180751800537,0.75,[0.2207092  0.7916749  0.41945896 0.310377  ],[6 0 6 7]
1461,0.0036346912384033203,0.5,[0.22113855 0.2927254  0.9368625  0.4530995 ],[6 7 6 1]
1462,0.0036298632621765137,0.25,[0.54632115 0.38435096 0.5190792  0.37304792],[4 8 5 2]
1463,0.0036257505416870117,0.5,[0.4411072  0.17554496 0.23808576 0.50575125],[0 1 0 1]
1464,0.0038360953330993652,0.0,[0.3980572  0.34347355 0.69422245 0.9304172 ],[4 7 9 0]
1465,0.0036916136741638184,1.0,[0.8355179  0.25831467 0.6308863  0.9944125 ],[3 4 0 8]
1466,0.0036439895629882812,0.75,[0.79650784 0.24258983 0.3517837  0.92334807],[7 0 6 5]
